system:index,groups,label,.geo
115,"[{classification=0, sum=0.0}, {classification=1, sum=602.686274509804}]",116,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,57.3763679793729],[25.64911066115623,57.3763679793729],[25.64911066115623,57.54763277731019],[25.0643955785117,57.54763277731019],[25.0643955785117,57.3763679793729]]]}"
116,"[{classification=0, sum=0.0}, {classification=1, sum=589.0549019607843}]",117,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,57.54763277731019],[25.64911066115623,57.54763277731019],[25.64911066115623,57.71889757524748],[25.0643955785117,57.71889757524748],[25.0643955785117,57.54763277731019]]]}"
117,"[{classification=0, sum=0.0}, {classification=1, sum=500.0}]",118,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,57.71889757524748],[25.64911066115623,57.71889757524748],[25.64911066115623,57.89016237318477],[25.0643955785117,57.89016237318477],[25.0643955785117,57.71889757524748]]]}"
118,"[{classification=0, sum=0.0}, {classification=1, sum=505.0}]",119,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,57.89016237318477],[25.64911066115623,57.89016237318477],[25.64911066115623,58.06142717112206],[25.0643955785117,58.06142717112206],[25.0643955785117,57.89016237318477]]]}"
119,"[{classification=0, sum=0.0}]",120,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,58.06142717112206],[25.64911066115623,58.06142717112206],[25.64911066115623,58.23269196905935],[25.0643955785117,58.23269196905935],[25.0643955785117,58.06142717112206]]]}"
120,"[{classification=0, sum=0.0}]",121,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,55.66372],[26.233825743800757,55.66372],[26.233825743800757,55.83498479793729],[25.64911066115623,55.83498479793729],[25.64911066115623,55.66372]]]}"
121,"[{classification=0, sum=0.0}, {classification=1, sum=519.7803921568627}]",122,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,55.83498479793729],[26.233825743800757,55.83498479793729],[26.233825743800757,56.00624959587458],[25.64911066115623,56.00624959587458],[25.64911066115623,55.83498479793729]]]}"
122,"[{classification=0, sum=0.0}, {classification=1, sum=911.1372549019608}]",123,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,56.00624959587458],[26.233825743800757,56.00624959587458],[26.233825743800757,56.17751439381187],[25.64911066115623,56.17751439381187],[25.64911066115623,56.00624959587458]]]}"
123,"[{classification=0, sum=0.0}, {classification=1, sum=509.0}]",124,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,56.17751439381187],[26.233825743800757,56.17751439381187],[26.233825743800757,56.34877919174916],[25.64911066115623,56.34877919174916],[25.64911066115623,56.17751439381187]]]}"
124,"[{classification=0, sum=0.0}, {classification=1, sum=523.4980392156863}]",125,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,56.34877919174916],[26.233825743800757,56.34877919174916],[26.233825743800757,56.52004398968645],[25.64911066115623,56.52004398968645],[25.64911066115623,56.34877919174916]]]}"
