"","pixels","label","area","year","transition","previous_class","current_class"
"7448",14,140,420,"1999","4","2","3"
"7449",25,141,750,"1999","4","2","3"
"7450",6,142,180,"1999","4","2","3"
"7451",10,143,300,"1999","4","2","3"
"7452",16,144,480,"1999","4","2","3"
"7453",6,145,180,"1999","4","2","3"
"7454",4,146,120,"1999","4","2","3"
"7455",NA,147,NA,"1999","4","2","3"
"7456",NA,151,NA,"1999","4","2","3"
"7457",16,152,480,"1999","4","2","3"
"7458",8,153,240,"1999","4","2","3"
"7459",8,154,240,"1999","4","2","3"
"7460",24.4980392156863,155,734.941176470588,"1999","4","2","3"
"7461",11.3764705882353,156,341.294117647059,"1999","4","2","3"
"7462",4,157,120,"1999","4","2","3"
"7463",6,158,180,"1999","4","2","3"
"7464",2,159,60,"1999","4","2","3"
"7465",10,160,300,"1999","4","2","3"
"7466",2,161,60,"1999","4","2","3"
"7467",NA,162,NA,"1999","4","2","3"
"7468",2,166,60,"1999","4","2","3"
"7469",11,167,330,"1999","4","2","3"
"7470",6,168,180,"1999","4","2","3"
"7471",13,169,390,"1999","4","2","3"
"7472",26,170,780,"1999","4","2","3"
"7473",10,171,300,"1999","4","2","3"
"7474",10,172,300,"1999","4","2","3"
"7475",2,173,60,"1999","4","2","3"
"7476",6,174,180,"1999","4","2","3"
"7477",5,175,150,"1999","4","2","3"
"7478",NA,176,NA,"1999","4","2","3"
"7479",NA,183,NA,"1999","4","2","3"
"7480",NA,184,NA,"1999","4","2","3"
"7481",5,185,150,"1999","4","2","3"
"7482",2,186,60,"1999","4","2","3"
"7483",48,3,1440,"1999","5","2","3"
"7484",163.125490196078,4,4893.76470588235,"1999","5","2","3"
"7485",276,5,8280,"1999","5","2","3"
"7486",367,6,11010,"1999","5","2","3"
"7487",79,7,2370,"1999","5","2","3"
"7488",19.1254901960784,8,573.764705882353,"1999","5","2","3"
"7489",23,9,690,"1999","5","2","3"
"7490",11.1254901960784,10,333.764705882353,"1999","5","2","3"
"7491",NA,11,NA,"1999","5","2","3"
"7492",48,19,1440,"1999","5","2","3"
"7493",258.996078431373,20,7769.88235294118,"1999","5","2","3"
"7494",290,21,8700,"1999","5","2","3"
"7495",319,22,9570,"1999","5","2","3"
"7496",216.874509803922,23,6506.23529411765,"1999","5","2","3"
"7497",94,24,2820,"1999","5","2","3"
"7498",62.8745098039216,25,1886.23529411765,"1999","5","2","3"
"7499",53,26,1590,"1999","5","2","3"
"7500",NA,27,NA,"1999","5","2","3"
"7501",130,35,3900,"1999","5","2","3"
"7502",179,36,5370,"1999","5","2","3"
"7503",300,37,9000,"1999","5","2","3"
"7504",289,38,8670,"1999","5","2","3"
"7505",183,39,5490,"1999","5","2","3"
"7506",141,40,4230,"1999","5","2","3"
"7507",130,41,3900,"1999","5","2","3"
"7508",83,42,2490,"1999","5","2","3"
"7509",2,43,60,"1999","5","2","3"
"7510",6,49,180,"1999","5","2","3"
"7511",122.250980392157,50,3667.52941176471,"1999","5","2","3"
"7512",124.623529411765,51,3738.70588235294,"1999","5","2","3"
"7513",267.250980392157,52,8017.52941176471,"1999","5","2","3"
"7514",203.498039215686,53,6104.94117647059,"1999","5","2","3"
"7515",121.501960784314,54,3645.05882352941,"1999","5","2","3"
"7516",108.513725490196,55,3255.41176470588,"1999","5","2","3"
"7517",17,56,510,"1999","5","2","3"
"7518",2,64,60,"1999","5","2","3"
"7519",76.8745098039216,65,2306.23529411765,"1999","5","2","3"
"7520",169,66,5070,"1999","5","2","3"
"7521",123,67,3690,"1999","5","2","3"
"7522",77,68,2310,"1999","5","2","3"
"7523",1,69,30,"1999","5","2","3"
"7524",23,79,690,"1999","5","2","3"
"7525",127,80,3810,"1999","5","2","3"
"7526",132,81,3960,"1999","5","2","3"
"7527",118,82,3540,"1999","5","2","3"
"7528",95,83,2850,"1999","5","2","3"
"7529",28,84,840,"1999","5","2","3"
"7530",12,85,360,"1999","5","2","3"
"7531",22.4980392156863,86,674.941176470588,"1999","5","2","3"
"7532",13,87,390,"1999","5","2","3"
"7533",2.74901960784314,88,82.4705882352941,"1999","5","2","3"
"7534",NA,89,NA,"1999","5","2","3"
"7535",18.2470588235294,94,547.411764705882,"1999","5","2","3"
"7536",101.745098039216,95,3052.35294117647,"1999","5","2","3"
"7537",158,96,4740,"1999","5","2","3"
"7538",94,97,2820,"1999","5","2","3"
"7539",136,98,4080,"1999","5","2","3"
"7540",140.745098039216,99,4222.35294117647,"1999","5","2","3"
"7541",187.36862745098,100,5621.05882352941,"1999","5","2","3"
"7542",165.372549019608,101,4961.17647058824,"1999","5","2","3"
"7543",168,102,5040,"1999","5","2","3"
"7544",147.125490196078,103,4413.76470588235,"1999","5","2","3"
"7545",21,104,630,"1999","5","2","3"
"7546",15,108,450,"1999","5","2","3"
"7547",189,109,5670,"1999","5","2","3"
"7548",94,110,2820,"1999","5","2","3"
"7549",99,111,2970,"1999","5","2","3"
"7550",214.749019607843,112,6442.47058823529,"1999","5","2","3"
"7551",190,113,5700,"1999","5","2","3"
"7552",158,114,4740,"1999","5","2","3"
"7553",117,115,3510,"1999","5","2","3"
"7554",195,116,5850,"1999","5","2","3"
"7555",197,117,5910,"1999","5","2","3"
"7556",304.623529411765,118,9138.70588235294,"1999","5","2","3"
"7557",216,119,6480,"1999","5","2","3"
"7558",4,120,120,"1999","5","2","3"
"7559",NA,121,NA,"1999","5","2","3"
"7560",67,122,2010,"1999","5","2","3"
"7561",176,123,5280,"1999","5","2","3"
"7562",162,124,4860,"1999","5","2","3"
"7563",109,125,3270,"1999","5","2","3"
"7564",239.501960784314,126,7185.05882352941,"1999","5","2","3"
"7565",312.749019607843,127,9382.47058823529,"1999","5","2","3"
"7566",196.749019607843,128,5902.47058823529,"1999","5","2","3"
"7567",213.250980392157,129,6397.52941176471,"1999","5","2","3"
"7568",93.4980392156863,130,2804.94117647059,"1999","5","2","3"
"7569",252.247058823529,131,7567.41176470588,"1999","5","2","3"
"7570",76.7450980392157,132,2302.35294117647,"1999","5","2","3"
"7571",109.250980392157,133,3277.52941176471,"1999","5","2","3"
"7572",2,134,60,"1999","5","2","3"
"7573",115,136,3450,"1999","5","2","3"
"7574",127,137,3810,"1999","5","2","3"
"7575",164,138,4920,"1999","5","2","3"
"7576",116,139,3480,"1999","5","2","3"
"7577",90,140,2700,"1999","5","2","3"
"7578",130,141,3900,"1999","5","2","3"
"7579",223,142,6690,"1999","5","2","3"
"7580",161,143,4830,"1999","5","2","3"
"7581",227,144,6810,"1999","5","2","3"
"7582",137.243137254902,145,4117.29411764706,"1999","5","2","3"
"7583",191.247058823529,146,5737.41176470588,"1999","5","2","3"
"7584",41,147,1230,"1999","5","2","3"
"7585",10,151,300,"1999","5","2","3"
"7586",147,152,4410,"1999","5","2","3"
"7587",149,153,4470,"1999","5","2","3"
"7588",180.247058823529,154,5407.41176470588,"1999","5","2","3"
"7589",289.996078431373,155,8699.88235294118,"1999","5","2","3"
"7590",340.623529411765,156,10218.7058823529,"1999","5","2","3"
"7591",255,157,7650,"1999","5","2","3"
"7592",184,158,5520,"1999","5","2","3"
"7593",113.874509803922,159,3416.23529411765,"1999","5","2","3"
"7594",95,160,2850,"1999","5","2","3"
"7595",64,161,1920,"1999","5","2","3"
"7596",6,162,180,"1999","5","2","3"
"7597",16,166,480,"1999","5","2","3"
"7598",118,167,3540,"1999","5","2","3"
"7599",271,168,8130,"1999","5","2","3"
"7600",201,169,6030,"1999","5","2","3"
"7601",256.498039215686,170,7694.94117647059,"1999","5","2","3"
"7602",168.749019607843,171,5062.47058823529,"1999","5","2","3"
"7603",165.250980392157,172,4957.52941176471,"1999","5","2","3"
"7604",103,173,3090,"1999","5","2","3"
"7605",134,174,4020,"1999","5","2","3"
"7606",47,175,1410,"1999","5","2","3"
"7607",48,176,1440,"1999","5","2","3"
"7608",8,183,240,"1999","5","2","3"
"7609",52,184,1560,"1999","5","2","3"
"7610",68.4980392156863,185,2054.94117647059,"1999","5","2","3"
"7611",16,186,480,"1999","5","2","3"
"7612",2,3,60,"1999","6","3","2"
"7613",8,4,240,"1999","6","3","2"
"7614",13,5,390,"1999","6","3","2"
"7615",44,6,1320,"1999","6","3","2"
"7616",13,7,390,"1999","6","3","2"
"7617",2,8,60,"1999","6","3","2"
"7618",NA,9,NA,"1999","6","3","2"
"7619",4,10,120,"1999","6","3","2"
"7620",NA,11,NA,"1999","6","3","2"
"7621",6,19,180,"1999","6","3","2"
"7622",9,20,270,"1999","6","3","2"
"7623",10,21,300,"1999","6","3","2"
"7624",28,22,840,"1999","6","3","2"
"7625",12,23,360,"1999","6","3","2"
"7626",4,24,120,"1999","6","3","2"
"7627",8,25,240,"1999","6","3","2"
"7628",12,26,360,"1999","6","3","2"
"7629",NA,27,NA,"1999","6","3","2"
"7630",10,35,300,"1999","6","3","2"
"7631",14,36,420,"1999","6","3","2"
"7632",36,37,1080,"1999","6","3","2"
"7633",10,38,300,"1999","6","3","2"
"7634",7,39,210,"1999","6","3","2"
"7635",10,40,300,"1999","6","3","2"
"7636",2,41,60,"1999","6","3","2"
"7637",2,42,60,"1999","6","3","2"
"7638",NA,43,NA,"1999","6","3","2"
"7639",2,49,60,"1999","6","3","2"
"7640",15,50,450,"1999","6","3","2"
"7641",12,51,360,"1999","6","3","2"
"7642",23,52,690,"1999","6","3","2"
"7643",21,53,630,"1999","6","3","2"
"7644",4,54,120,"1999","6","3","2"
"7645",NA,55,NA,"1999","6","3","2"
"7646",2,56,60,"1999","6","3","2"
"7647",NA,64,NA,"1999","6","3","2"
"7648",37,65,1110,"1999","6","3","2"
"7649",25,66,750,"1999","6","3","2"
"7650",14,67,420,"1999","6","3","2"
"7651",7,68,210,"1999","6","3","2"
"7652",NA,69,NA,"1999","6","3","2"
"7653",15,79,450,"1999","6","3","2"
"7654",56,80,1680,"1999","6","3","2"
"7655",19,81,570,"1999","6","3","2"
"7656",21,82,630,"1999","6","3","2"
"7657",35,83,1050,"1999","6","3","2"
"7658",15,84,450,"1999","6","3","2"
"7659",4,85,120,"1999","6","3","2"
"7660",NA,86,NA,"1999","6","3","2"
"7661",NA,87,NA,"1999","6","3","2"
"7662",NA,88,NA,"1999","6","3","2"
"7663",NA,89,NA,"1999","6","3","2"
"7664",2,94,60,"1999","6","3","2"
"7665",17,95,510,"1999","6","3","2"
"7666",9.74901960784314,96,292.470588235294,"1999","6","3","2"
"7667",14.2509803921569,97,427.529411764706,"1999","6","3","2"
"7668",8,98,240,"1999","6","3","2"
"7669",10,99,300,"1999","6","3","2"
"7670",3,100,90,"1999","6","3","2"
"7671",6,101,180,"1999","6","3","2"
"7672",7,102,210,"1999","6","3","2"
"7673",NA,103,NA,"1999","6","3","2"
"7674",4,104,120,"1999","6","3","2"
"7675",NA,108,NA,"1999","6","3","2"
"7676",16,109,480,"1999","6","3","2"
"7677",NA,110,NA,"1999","6","3","2"
"7678",14,111,420,"1999","6","3","2"
"7679",6,112,180,"1999","6","3","2"
"7680",3,113,90,"1999","6","3","2"
"7681",3,114,90,"1999","6","3","2"
"7682",8,115,240,"1999","6","3","2"
"7683",10,116,300,"1999","6","3","2"
"7684",10,117,300,"1999","6","3","2"
"7685",6,118,180,"1999","6","3","2"
"7686",7,119,210,"1999","6","3","2"
"7687",NA,120,NA,"1999","6","3","2"
"7688",NA,121,NA,"1999","6","3","2"
"7689",7,122,210,"1999","6","3","2"
"7690",6,123,180,"1999","6","3","2"
"7691",10,124,300,"1999","6","3","2"
"7692",16,125,480,"1999","6","3","2"
"7693",17,126,510,"1999","6","3","2"
"7694",13,127,390,"1999","6","3","2"
"7695",4,128,120,"1999","6","3","2"
"7696",18.2509803921569,129,547.529411764706,"1999","6","3","2"
"7697",2.74901960784314,130,82.4705882352941,"1999","6","3","2"
"7698",6,131,180,"1999","6","3","2"
"7699",7,132,210,"1999","6","3","2"
"7700",4,133,120,"1999","6","3","2"
"7701",NA,134,NA,"1999","6","3","2"
"7702",6,136,180,"1999","6","3","2"
"7703",24,137,720,"1999","6","3","2"
"7704",12,138,360,"1999","6","3","2"
"7705",13,139,390,"1999","6","3","2"
"7706",14,140,420,"1999","6","3","2"
"7707",4,141,120,"1999","6","3","2"
"7708",2,142,60,"1999","6","3","2"
"7709",13,143,390,"1999","6","3","2"
"7710",19,144,570,"1999","6","3","2"
"7711",7,145,210,"1999","6","3","2"
"7712",10,146,300,"1999","6","3","2"
"7713",NA,147,NA,"1999","6","3","2"
"7714",NA,151,NA,"1999","6","3","2"
"7715",8,152,240,"1999","6","3","2"
"7716",8,153,240,"1999","6","3","2"
"7717",8,154,240,"1999","6","3","2"
"7718",26.3725490196078,155,791.176470588235,"1999","6","3","2"
"7719",3.62352941176471,156,108.705882352941,"1999","6","3","2"
"7720",8,157,240,"1999","6","3","2"
"7721",5,158,150,"1999","6","3","2"
"7722",10,159,300,"1999","6","3","2"
"7723",3,160,90,"1999","6","3","2"
"7724",4,161,120,"1999","6","3","2"
"7725",NA,162,NA,"1999","6","3","2"
"7726",2,166,60,"1999","6","3","2"
"7727",3,167,90,"1999","6","3","2"
"7728",14,168,420,"1999","6","3","2"
"7729",2,169,60,"1999","6","3","2"
"7730",4,170,120,"1999","6","3","2"
"7731",6,171,180,"1999","6","3","2"
"7732",6,172,180,"1999","6","3","2"
"7733",10,173,300,"1999","6","3","2"
"7734",9,174,270,"1999","6","3","2"
"7735",NA,175,NA,"1999","6","3","2"
"7736",4,176,120,"1999","6","3","2"
"7737",NA,183,NA,"1999","6","3","2"
"7738",NA,184,NA,"1999","6","3","2"
"7739",3,185,90,"1999","6","3","2"
"7740",2,186,60,"1999","6","3","2"
"7741",26,3,780,"2000","1","1","3"
"7742",110,4,3300,"2000","1","1","3"
"7743",217,5,6510,"2000","1","1","3"
"7744",321,6,9630,"2000","1","1","3"
"7745",72,7,2160,"2000","1","1","3"
"7746",15.1254901960784,8,453.764705882353,"2000","1","1","3"
"7747",15,9,450,"2000","1","1","3"
"7748",4,10,120,"2000","1","1","3"
"7749",NA,11,NA,"2000","1","1","3"
"7750",29,19,870,"2000","1","1","3"
"7751",236,20,7080,"2000","1","1","3"
"7752",265.501960784314,21,7965.05882352941,"2000","1","1","3"
"7753",246.498039215686,22,7394.94117647059,"2000","1","1","3"
"7754",145.874509803922,23,4376.23529411765,"2000","1","1","3"
"7755",56,24,1680,"2000","1","1","3"
"7756",39,25,1170,"2000","1","1","3"
"7757",26,26,780,"2000","1","1","3"
"7758",NA,27,NA,"2000","1","1","3"
"7759",91,35,2730,"2000","1","1","3"
"7760",103,36,3090,"2000","1","1","3"
"7761",168,37,5040,"2000","1","1","3"
"7762",117,38,3510,"2000","1","1","3"
"7763",88,39,2640,"2000","1","1","3"
"7764",114,40,3420,"2000","1","1","3"
"7765",96,41,2880,"2000","1","1","3"
"7766",45,42,1350,"2000","1","1","3"
"7767",NA,43,NA,"2000","1","1","3"
"7768",4,49,120,"2000","1","1","3"
"7769",87,50,2610,"2000","1","1","3"
"7770",89.9960784313726,51,2699.88235294118,"2000","1","1","3"
"7771",154.996078431373,52,4649.88235294118,"2000","1","1","3"
"7772",124.243137254902,53,3727.29411764706,"2000","1","1","3"
"7773",56.7490196078431,54,1702.47058823529,"2000","1","1","3"
"7774",45,55,1350,"2000","1","1","3"
"7775",15,56,450,"2000","1","1","3"
"7776",2,64,60,"2000","1","1","3"
"7777",83,65,2490,"2000","1","1","3"
"7778",169,66,5070,"2000","1","1","3"
"7779",98,67,2940,"2000","1","1","3"
"7780",51,68,1530,"2000","1","1","3"
"7781",NA,69,NA,"2000","1","1","3"
"7782",19,79,570,"2000","1","1","3"
"7783",126,80,3780,"2000","1","1","3"
"7784",114,81,3420,"2000","1","1","3"
"7785",107.745098039216,82,3232.35294117647,"2000","1","1","3"
"7786",68.2470588235294,83,2047.41176470588,"2000","1","1","3"
"7787",21,84,630,"2000","1","1","3"
"7788",18,85,540,"2000","1","1","3"
"7789",17.4980392156863,86,524.941176470588,"2000","1","1","3"
"7790",13,87,390,"2000","1","1","3"
"7791",13,88,390,"2000","1","1","3"
"7792",NA,89,NA,"2000","1","1","3"
"7793",10,94,300,"2000","1","1","3"
"7794",81,95,2430,"2000","1","1","3"
"7795",141,96,4230,"2000","1","1","3"
"7796",103,97,3090,"2000","1","1","3"
"7797",137.996078431373,98,4139.88235294118,"2000","1","1","3"
"7798",162.243137254902,99,4867.29411764706,"2000","1","1","3"
"7799",204.745098039216,100,6142.35294117647,"2000","1","1","3"
"7800",198.498039215686,101,5954.94117647059,"2000","1","1","3"
"7801",174,102,5220,"2000","1","1","3"
"7802",244,103,7320,"2000","1","1","3"
"7803",64,104,1920,"2000","1","1","3"
"7804",16,108,480,"2000","1","1","3"
"7805",125,109,3750,"2000","1","1","3"
"7806",52,110,1560,"2000","1","1","3"
"7807",68,111,2040,"2000","1","1","3"
"7808",164,112,4920,"2000","1","1","3"
"7809",242,113,7260,"2000","1","1","3"
"7810",176,114,5280,"2000","1","1","3"
"7811",139,115,4170,"2000","1","1","3"
"7812",233.749019607843,116,7012.47058823529,"2000","1","1","3"
"7813",182.250980392157,117,5467.52941176471,"2000","1","1","3"
"7814",279.623529411765,118,8388.70588235294,"2000","1","1","3"
"7815",194.125490196078,119,5823.76470588235,"2000","1","1","3"
"7816",2,120,60,"2000","1","1","3"
"7817",NA,121,NA,"2000","1","1","3"
"7818",61,122,1830,"2000","1","1","3"
"7819",221,123,6630,"2000","1","1","3"
"7820",143,124,4290,"2000","1","1","3"
"7821",91,125,2730,"2000","1","1","3"
"7822",186,126,5580,"2000","1","1","3"
"7823",184,127,5520,"2000","1","1","3"
"7824",139.749019607843,128,4192.47058823529,"2000","1","1","3"
"7825",211.250980392157,129,6337.52941176471,"2000","1","1","3"
"7826",86,130,2580,"2000","1","1","3"
"7827",180.247058823529,131,5407.41176470588,"2000","1","1","3"
"7828",85.7450980392157,132,2572.35294117647,"2000","1","1","3"
"7829",89.2509803921569,133,2677.52941176471,"2000","1","1","3"
"7830",NA,134,NA,"2000","1","1","3"
"7831",92,136,2760,"2000","1","1","3"
"7832",143,137,4290,"2000","1","1","3"
"7833",162.125490196078,138,4863.76470588235,"2000","1","1","3"
"7834",180,139,5400,"2000","1","1","3"
"7835",116,140,3480,"2000","1","1","3"
"7836",135,141,4050,"2000","1","1","3"
"7837",231,142,6930,"2000","1","1","3"
"7838",187,143,5610,"2000","1","1","3"
"7839",288,144,8640,"2000","1","1","3"
"7840",174,145,5220,"2000","1","1","3"
"7841",194,146,5820,"2000","1","1","3"
"7842",49,147,1470,"2000","1","1","3"
"7843",19,151,570,"2000","1","1","3"
"7844",149,152,4470,"2000","1","1","3"
"7845",146.874509803922,153,4406.23529411765,"2000","1","1","3"
"7846",138,154,4140,"2000","1","1","3"
"7847",287.250980392157,155,8617.52941176471,"2000","1","1","3"
"7848",339.749019607843,156,10192.4705882353,"2000","1","1","3"
"7849",202,157,6060,"2000","1","1","3"
"7850",186,158,5580,"2000","1","1","3"
"7851",207,159,6210,"2000","1","1","3"
"7852",277,160,8310,"2000","1","1","3"
"7853",143,161,4290,"2000","1","1","3"
"7854",24,162,720,"2000","1","1","3"
"7855",14,166,420,"2000","1","1","3"
"7856",91,167,2730,"2000","1","1","3"
"7857",246,168,7380,"2000","1","1","3"
"7858",251,169,7530,"2000","1","1","3"
"7859",336.498039215686,170,10094.9411764706,"2000","1","1","3"
"7860",208,171,6240,"2000","1","1","3"
"7861",185,172,5550,"2000","1","1","3"
"7862",85,173,2550,"2000","1","1","3"
"7863",132.309803921569,174,3969.29411764706,"2000","1","1","3"
"7864",73,175,2190,"2000","1","1","3"
"7865",56,176,1680,"2000","1","1","3"
"7866",10,183,300,"2000","1","1","3"
"7867",45,184,1350,"2000","1","1","3"
"7868",90.4980392156863,185,2714.94117647059,"2000","1","1","3"
"7869",23,186,690,"2000","1","1","3"
"7870",NA,3,NA,"2000","2","1","2"
"7871",NA,4,NA,"2000","2","1","2"
"7872",NA,5,NA,"2000","2","1","2"
"7873",NA,6,NA,"2000","2","1","2"
"7874",NA,7,NA,"2000","2","1","2"
"7875",NA,8,NA,"2000","2","1","2"
"7876",NA,9,NA,"2000","2","1","2"
"7877",NA,10,NA,"2000","2","1","2"
"7878",NA,11,NA,"2000","2","1","2"
"7879",NA,19,NA,"2000","2","1","2"
"7880",NA,20,NA,"2000","2","1","2"
"7881",NA,21,NA,"2000","2","1","2"
"7882",NA,22,NA,"2000","2","1","2"
"7883",NA,23,NA,"2000","2","1","2"
"7884",NA,24,NA,"2000","2","1","2"
"7885",NA,25,NA,"2000","2","1","2"
"7886",NA,26,NA,"2000","2","1","2"
"7887",NA,27,NA,"2000","2","1","2"
"7888",NA,35,NA,"2000","2","1","2"
"7889",NA,36,NA,"2000","2","1","2"
"7890",NA,37,NA,"2000","2","1","2"
"7891",NA,38,NA,"2000","2","1","2"
"7892",NA,39,NA,"2000","2","1","2"
"7893",NA,40,NA,"2000","2","1","2"
"7894",NA,41,NA,"2000","2","1","2"
"7895",NA,42,NA,"2000","2","1","2"
"7896",NA,43,NA,"2000","2","1","2"
"7897",NA,49,NA,"2000","2","1","2"
"7898",NA,50,NA,"2000","2","1","2"
"7899",NA,51,NA,"2000","2","1","2"
"7900",NA,52,NA,"2000","2","1","2"
"7901",NA,53,NA,"2000","2","1","2"
"7902",NA,54,NA,"2000","2","1","2"
"7903",NA,55,NA,"2000","2","1","2"
"7904",NA,56,NA,"2000","2","1","2"
"7905",NA,64,NA,"2000","2","1","2"
"7906",NA,65,NA,"2000","2","1","2"
"7907",NA,66,NA,"2000","2","1","2"
"7908",NA,67,NA,"2000","2","1","2"
"7909",NA,68,NA,"2000","2","1","2"
"7910",NA,69,NA,"2000","2","1","2"
"7911",NA,79,NA,"2000","2","1","2"
"7912",NA,80,NA,"2000","2","1","2"
"7913",NA,81,NA,"2000","2","1","2"
"7914",NA,82,NA,"2000","2","1","2"
"7915",NA,83,NA,"2000","2","1","2"
"7916",NA,84,NA,"2000","2","1","2"
"7917",NA,85,NA,"2000","2","1","2"
"7918",NA,86,NA,"2000","2","1","2"
"7919",NA,87,NA,"2000","2","1","2"
"7920",NA,88,NA,"2000","2","1","2"
"7921",NA,89,NA,"2000","2","1","2"
"7922",NA,94,NA,"2000","2","1","2"
"7923",NA,95,NA,"2000","2","1","2"
"7924",NA,96,NA,"2000","2","1","2"
"7925",NA,97,NA,"2000","2","1","2"
"7926",NA,98,NA,"2000","2","1","2"
"7927",NA,99,NA,"2000","2","1","2"
"7928",NA,100,NA,"2000","2","1","2"
"7929",NA,101,NA,"2000","2","1","2"
"7930",NA,102,NA,"2000","2","1","2"
"7931",NA,103,NA,"2000","2","1","2"
"7932",NA,104,NA,"2000","2","1","2"
"7933",NA,108,NA,"2000","2","1","2"
"7934",NA,109,NA,"2000","2","1","2"
"7935",NA,110,NA,"2000","2","1","2"
"7936",NA,111,NA,"2000","2","1","2"
"7937",NA,112,NA,"2000","2","1","2"
"7938",NA,113,NA,"2000","2","1","2"
"7939",NA,114,NA,"2000","2","1","2"
"7940",NA,115,NA,"2000","2","1","2"
"7941",NA,116,NA,"2000","2","1","2"
"7942",NA,117,NA,"2000","2","1","2"
"7943",NA,118,NA,"2000","2","1","2"
"7944",NA,119,NA,"2000","2","1","2"
"7945",NA,120,NA,"2000","2","1","2"
"7946",NA,121,NA,"2000","2","1","2"
"7947",NA,122,NA,"2000","2","1","2"
"7948",NA,123,NA,"2000","2","1","2"
"7949",NA,124,NA,"2000","2","1","2"
"7950",NA,125,NA,"2000","2","1","2"
"7951",NA,126,NA,"2000","2","1","2"
"7952",NA,127,NA,"2000","2","1","2"
"7953",NA,128,NA,"2000","2","1","2"
"7954",NA,129,NA,"2000","2","1","2"
"7955",NA,130,NA,"2000","2","1","2"
"7956",NA,131,NA,"2000","2","1","2"
"7957",NA,132,NA,"2000","2","1","2"
"7958",NA,133,NA,"2000","2","1","2"
"7959",NA,134,NA,"2000","2","1","2"
"7960",NA,136,NA,"2000","2","1","2"
"7961",NA,137,NA,"2000","2","1","2"
"7962",NA,138,NA,"2000","2","1","2"
"7963",NA,139,NA,"2000","2","1","2"
"7964",NA,140,NA,"2000","2","1","2"
"7965",NA,141,NA,"2000","2","1","2"
"7966",NA,142,NA,"2000","2","1","2"
"7967",NA,143,NA,"2000","2","1","2"
"7968",2,144,60,"2000","2","1","2"
"7969",NA,145,NA,"2000","2","1","2"
"7970",NA,146,NA,"2000","2","1","2"
"7971",NA,147,NA,"2000","2","1","2"
"7972",NA,151,NA,"2000","2","1","2"
"7973",NA,152,NA,"2000","2","1","2"
"7974",NA,153,NA,"2000","2","1","2"
"7975",NA,154,NA,"2000","2","1","2"
"7976",NA,155,NA,"2000","2","1","2"
"7977",NA,156,NA,"2000","2","1","2"
"7978",NA,157,NA,"2000","2","1","2"
"7979",NA,158,NA,"2000","2","1","2"
"7980",NA,159,NA,"2000","2","1","2"
